invoice_id,account_id,subscription_id,invoice_date,total,total_nzd,currency,status
inv_7687092e04295721,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-03-05,703.45,1139.59,USD,PAID
inv_8c555831e0917728,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-04-04,708.75,1148.18,USD,POSTED
inv_a42bea386261c0cb,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-05-04,703.44,1139.57,USD,PAID
inv_6d2550ac3c5ab610,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-06-04,708.25,1147.37,USD,PAID
inv_636149568062b043,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-07-03,708.48,1147.74,USD,PAID
inv_1c8824b62c6c9f0c,sub_6837e1912b4a16f6,subsc_0167c84bea2cbb7c,2025-08-03,708.41,1147.62,USD,PAID
inv_3d285623fdc253e9,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2025-08-05,883.42,1431.14,USD,PAID
inv_f18c9669f5b2c882,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2025-09-01,882.42,1429.52,USD,PAID
inv_107929ba2451d175,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2025-10-05,879.24,1424.37,USD,PAID
inv_167cc90b9149e470,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2025-11-02,884.7,1433.21,USD,POSTED
inv_91a272d890febd64,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2025-12-04,882.73,1430.02,USD,PAID
inv_b203c7fb450a33d9,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2026-01-06,879.37,1424.58,USD,PAID
inv_500b6390807a9870,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2026-02-03,885.69,1434.82,USD,PAID
inv_76d77c488959c8c4,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2026-03-04,884.52,1432.92,USD,PAID
inv_20b2bbe920fd6558,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2026-04-01,883.67,1431.55,USD,PAID
inv_5419108e84fa42f9,sub_6837e1912b4a16f6,subsc_83472abb7672651a,2026-05-01,878.17,1422.64,USD,PAID
inv_cd5c5b74c6f72e82,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-02-01,581.2,941.54,USD,PAID
inv_503bdbfc6e1f5f98,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-03-04,580.93,941.11,USD,PAID
inv_b197a1214aefa6a2,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-04-03,580.45,940.33,USD,PAID
inv_6174326cabe2d21f,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-05-02,580.53,940.46,USD,PAID
inv_32c97f690370b74d,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-06-05,583.07,944.57,USD,PAID
inv_7c403ad0cc4a4ccc,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-07-05,582.14,943.07,USD,PAID
inv_268025df484638ce,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-08-01,578.89,937.8,USD,PAID
inv_c6f0664843768ad0,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-09-06,579.25,938.39,USD,PAID
inv_81bd24e80efddd6e,sub_9e6c984895da8280,subsc_0671e62533947b76,2024-10-06,579.58,938.92,USD,PAID
inv_70b2c09d930ea8ad,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-06-03,978.04,2004.98,GBP,PAID
inv_f13cdd60c0e1f5e9,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-07-05,975.53,1999.84,GBP,PAID
inv_df71543181fd0f65,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-08-04,977.51,2003.9,GBP,PAID
inv_52b25cc77eaad09d,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-09-04,976.47,2001.76,GBP,PAID
inv_8cd5f37a45bfd510,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-10-01,976.77,2002.38,GBP,PAID
inv_5810a196072a6130,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-11-04,975.47,1999.71,GBP,PAID
inv_dfc12b9b0d66d215,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2024-12-06,972.8,1994.24,GBP,PAID
inv_68c7f29a1eeb4496,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-01-04,979.05,2007.05,GBP,PAID
inv_450f52989061d6d4,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-02-02,973.11,1994.88,GBP,PAID
inv_fb65a5e5319c0e72,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-03-03,977.27,2003.4,GBP,PAID
inv_69ef8ffe8202c458,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-04-05,972.78,1994.2,GBP,PAID
inv_1a54080514700001,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-05-03,981.06,2011.17,GBP,PAID
inv_c0d2307a3fa38880,sub_e5b9f618f81c2805,subsc_0fef993ae48a8e76,2025-06-05,981.52,2012.12,GBP,PAID
inv_367122cad49179f8,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-06-03,973.31,1995.29,GBP,PAID
inv_60491ec14bfab3e9,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-07-04,979.11,2007.18,GBP,PAID
inv_05434c41c66c3a95,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-08-03,979.69,2008.36,GBP,PAID
inv_953aa3d69a5db898,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-09-04,980.37,2009.76,GBP,PAID
inv_4edd1e005af4d54d,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-10-04,973.36,1995.39,GBP,PAID
inv_4623959a7c624e3b,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-11-06,976.38,2001.58,GBP,PAID
inv_21630b367e8d22ed,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2025-12-05,974.46,1997.64,GBP,PAID
inv_ec306717423f99c7,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2026-01-02,980.28,2009.57,GBP,PAID
inv_6cbb665d719d910c,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2026-02-05,979.52,2008.02,GBP,PAID
inv_2bb1a782e173ea4b,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2026-03-04,976.1,2001.0,GBP,PAID
inv_7096731c8991f3a0,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2026-04-06,973.36,1995.39,GBP,VOIDED
inv_28bbec9cf256c19e,sub_e5b9f618f81c2805,subsc_b655f67733ec1677,2026-05-01,974.25,1997.21,GBP,PAID
inv_a06c2adb5964f335,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-06-03,1033.49,1674.25,USD,PAID
inv_be70f7e4b69eb232,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-07-06,1036.19,1678.63,USD,PAID
inv_bfaf5b8590462b5c,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-08-02,1036.56,1679.23,USD,PAID
inv_5de962a33b205b69,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-09-04,1035.86,1678.09,USD,PAID
inv_319aac458625611e,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-10-03,1037.87,1681.35,USD,POSTED
inv_8523848fdc50fbde,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-11-01,1029.52,1667.82,USD,PAID
inv_22d50db7454344c2,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2024-12-06,1032.9,1673.3,USD,PAID
inv_caccb984840d3d1a,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-01-03,1037.02,1679.97,USD,PAID
inv_9247dbfccd26674c,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-02-02,1029.45,1667.71,USD,PAID
inv_5557286ca99462d3,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-03-02,1038.55,1682.45,USD,PAID
inv_4d1e0ccc78156ee0,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-04-06,1030.36,1669.18,USD,PAID
inv_cd28ba4ff456b919,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-05-02,1031.29,1670.69,USD,PAID
inv_d8ad308f03c77b40,sub_6262cd41dd2d6a41,subsc_b2a16093d19b065a,2025-06-02,1032.82,1673.17,USD,PAID
inv_70608a60b3a49e87,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-06-06,1286.49,2084.11,USD,VOIDED
inv_d77629ec92aab26d,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-07-02,1286.62,2084.32,USD,POSTED
inv_2301357321e33c8e,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-08-04,1296.91,2100.99,USD,PAID
inv_21880aad6b776ef2,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-09-03,1292.72,2094.21,USD,PAID
inv_fb2aa5f0d82cb791,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-10-06,1287.77,2086.19,USD,PAID
inv_5307e1802443e321,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-11-02,1293.67,2095.75,USD,PAID
inv_b92cb81fb7eb4614,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2025-12-03,1292.74,2094.24,USD,PAID
inv_a3a73c093702cdc8,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2026-01-02,1289.98,2089.77,USD,PAID
inv_481dbcbc2e7ec1e6,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2026-02-06,1295.73,2099.08,USD,PAID
inv_aae6b43e5cbff8e7,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2026-03-01,1290.23,2090.17,USD,POSTED
inv_f5a50016306ec469,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2026-04-01,1287.02,2084.97,USD,PAID
inv_6218e1f7d9d9d5fd,sub_6262cd41dd2d6a41,subsc_a91e7fe9e7a72b6e,2026-05-05,1286.9,2084.78,USD,PAID
inv_03365bc39f5e51eb,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2024-08-03,1680.35,1680.35,NZD,VOIDED
inv_8c1f344fb713bb49,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2024-09-06,1686.76,1686.76,NZD,PAID
inv_c8d2494bf45cfce3,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2024-10-02,1677.28,1677.28,NZD,PAID
inv_a7e12cbacf24854f,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2024-11-05,1687.53,1687.53,NZD,POSTED
inv_a267ca9a49ee5245,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2024-12-05,1675.32,1675.32,NZD,PAID
inv_aaaff16524a43c1a,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-01-01,1679.67,1679.67,NZD,PAID
inv_e883548c91057175,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-02-05,1680.44,1680.44,NZD,PAID
inv_c01ddca8f25ad359,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-03-03,1679.18,1679.18,NZD,PAID
inv_01b7f5e83a484564,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-04-04,1682.24,1682.24,NZD,POSTED
inv_b372446a715701d1,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-05-01,1675.65,1675.65,NZD,PAID
inv_4f57f4948416dba2,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-06-06,1673.61,1673.61,NZD,PAID
inv_d182afcc4cd53c95,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-07-01,1676.8,1676.8,NZD,PAID
inv_5e48587bfaf7b1f2,sub_20e88f45afa15f31,subsc_5a749d927c9a1137,2025-08-05,1675.23,1675.23,NZD,POSTED
inv_9aefdcb351ae691d,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2025-08-01,1686.46,1686.46,NZD,PAID
inv_8929070538ced7f8,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2025-09-04,1677.08,1677.08,NZD,POSTED
inv_243d618b627f08a9,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2025-10-01,1681.32,1681.32,NZD,PAID
inv_a81c05eade8cb0c9,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2025-11-02,1686.18,1686.18,NZD,PAID
inv_e5885dabe78972c4,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2025-12-01,1675.81,1675.81,NZD,POSTED
inv_5bf49f59167e5a12,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2026-01-03,1679.61,1679.61,NZD,PAID
inv_571c0ba54c1a1982,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2026-02-02,1678.52,1678.52,NZD,PAID
inv_76d9486a68488674,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2026-03-02,1671.63,1671.63,NZD,POSTED
inv_93082fb03432fc12,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2026-04-06,1680.24,1680.24,NZD,PAID
inv_e75c3a8cbcaeeb72,sub_20e88f45afa15f31,subsc_02967a41c54e4ef3,2026-05-04,1682.75,1682.75,NZD,VOIDED
inv_d51f003dc180bfe0,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2023-12-06,1963.91,3181.53,USD,PAID
inv_dce10ca1ad270f49,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-01-05,1965.36,3183.88,USD,PAID
inv_12e8abd8db8b62eb,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-02-05,1965.6,3184.27,USD,PAID
inv_b933620d8f10b9ab,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-03-02,1982.27,3211.28,USD,PAID
inv_769d847392c8db46,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-04-02,1969.66,3190.85,USD,PAID
inv_5975b6026fe0f905,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-05-02,1967.46,3187.29,USD,PAID
inv_6ece68216c813660,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-06-05,1971.03,3193.07,USD,PAID
inv_40ccdc9fc2fa0700,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-07-01,1974.09,3198.03,USD,PAID
inv_6cf58cc58be2a7e5,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-08-01,1980.11,3207.78,USD,PAID
inv_10f68139a908ec7d,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-09-02,1964.4,3182.33,USD,PAID
inv_398b52bfb632c6a3,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-10-05,1968.46,3188.91,USD,PAID
inv_e54191fa34b40d96,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-11-03,1975.81,3200.81,USD,PAID
inv_fbd923cb4df31ffa,sub_8ce36c22b3e6966c,subsc_e796ef96a2603531,2024-12-06,1965.45,3184.03,USD,PAID
inv_a1f97b87424b86b2,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2024-12-03,2456.6,3979.69,USD,POSTED
inv_96ababfddb0e6612,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-01-06,2476.73,4012.3,USD,PAID
inv_b8462dde51e8ba16,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-02-02,2471.72,4004.19,USD,PAID
inv_6e391ed96cbabed6,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-03-03,2464.52,3992.52,USD,PAID
inv_06687e53b5a115ef,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-04-06,2472.83,4005.98,USD,PAID
inv_12d0afeade08bbc2,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-05-03,2459.61,3984.57,USD,PAID
inv_ddb1b67c7115d872,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-06-01,2470.79,4002.68,USD,PAID
inv_50c04c1394f00223,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-07-05,2462.13,3988.65,USD,PAID
inv_c86809aed32921ec,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-08-02,2465.58,3994.24,USD,POSTED
inv_c2ce602cc1624b49,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-09-03,2474.34,4008.43,USD,PAID
inv_d872a5c7909e5866,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-10-03,2471.88,4004.45,USD,PAID
inv_a37f5f0649e387ec,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-11-01,2471.46,4003.77,USD,PAID
inv_2e1da908abd7cd97,sub_8ce36c22b3e6966c,subsc_452364977475a3e4,2025-12-06,2477.7,4013.87,USD,PAID
inv_0d77ad8fc5a438c6,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2025-12-01,3090.48,5006.58,USD,PAID
inv_fd06b297daeb3e9a,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2026-01-03,3082.3,4993.33,USD,POSTED
inv_b3c78782c35c52f8,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2026-02-01,3085.05,4997.78,USD,PAID
inv_75d1889b9cd04939,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2026-03-04,3068.76,4971.39,USD,PAID
inv_0f27f2c486729fb1,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2026-04-04,3082.19,4993.15,USD,PAID
inv_6ea543499da06205,sub_8ce36c22b3e6966c,subsc_8e5feead36dc4dec,2026-05-04,3080.61,4990.59,USD,PAID
inv_e08797b13ec6bd52,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2023-12-01,890.51,970.66,AUD,PAID
inv_d71233fc01f06beb,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-01-03,894.77,975.3,AUD,POSTED
inv_2002f5afd3edc562,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-02-03,897.24,977.99,AUD,PAID
inv_cd8546c4d6826e4b,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-03-05,897.11,977.85,AUD,PAID
inv_4fb7cde0cde5005b,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-04-06,890.8,970.97,AUD,VOIDED
inv_abf6a0c209797a70,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-05-04,896.27,976.93,AUD,PAID
inv_45b58694e51c77df,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-06-01,895.86,976.49,AUD,PAID
inv_f39e7bec16ce81cc,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-07-06,896.08,976.73,AUD,PAID
inv_f74ce5161a25ad69,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-08-05,897.2,977.95,AUD,PAID
inv_37fd27ec02edc64a,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-09-05,893.01,973.38,AUD,PAID
inv_f78bbf06923f1589,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-10-04,895.74,976.36,AUD,PAID
inv_1d9d8bac906f0396,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-11-02,893.04,973.41,AUD,PAID
inv_e3353b8c353655aa,sub_fdcf3afd25db710a,subsc_a1b4fa710b90b507,2024-12-06,890.04,970.14,AUD,VOIDED
inv_85aac7e3d1183888,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2024-12-02,807.63,880.32,AUD,PAID
inv_eb497868c59f9412,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-01-05,806.18,878.74,AUD,PAID
inv_ce0751f9a4b7f0fd,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-02-03,803.15,875.43,AUD,PAID
inv_80df5acea461e777,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-03-06,802.14,874.33,AUD,PAID
inv_3b906de1c600032b,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-04-01,806.49,879.07,AUD,PAID
inv_1d3e4822f7647c2b,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-05-03,802.45,874.67,AUD,PAID
inv_6fbb0262916bd342,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-06-01,806.79,879.4,AUD,PAID
inv_646ba173bde29daf,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-07-03,803.52,875.84,AUD,PAID
inv_2a7947f94b8c8080,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-08-02,803.84,876.19,AUD,PAID
inv_656d67c023de545b,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-09-01,803.27,875.56,AUD,PAID
inv_7f41526fd5ac29af,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-10-03,802.2,874.4,AUD,PAID
inv_d31161064c34b715,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-11-03,807.64,880.33,AUD,PAID
inv_533d6320391e7ec7,sub_fdcf3afd25db710a,subsc_bcc754f27d07722e,2025-12-04,806.14,878.69,AUD,PAID
inv_c192ead1d2cd23a9,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2025-12-02,921.14,1004.04,AUD,PAID
inv_509726768726a555,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2026-01-02,928.02,1011.54,AUD,PAID
inv_8f7e5a1aad7b63ce,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2026-02-06,921.02,1003.91,AUD,POSTED
inv_d7f4a4b1fef5da7c,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2026-03-03,924.65,1007.87,AUD,PAID
inv_dc372d78f7773823,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2026-04-01,920.35,1003.18,AUD,PAID
inv_d3cc4cd06f1f29d2,sub_fdcf3afd25db710a,subsc_a0eb30b9c2d0b724,2026-05-03,928.76,1012.35,AUD,PAID
inv_ea55dd8d61b3adbd,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-03-03,1530.56,3137.65,GBP,PAID
inv_629786c1b5793134,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-04-02,1538.62,3154.17,GBP,POSTED
inv_3dae451fad0895b0,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-05-04,1535.69,3148.16,GBP,POSTED
inv_1f8182b60378dd43,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-06-02,1532.05,3140.7,GBP,POSTED
inv_bb5ff6a9bc6a4916,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-07-06,1535.32,3147.41,GBP,PAID
inv_33e71d329118da75,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-08-03,1536.71,3150.26,GBP,PAID
inv_7f131cfca547aa0e,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-09-03,1532.51,3141.65,GBP,PAID
inv_bcd894cbff513d00,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-10-06,1535.46,3147.69,GBP,PAID
inv_e5a534ebc425b76b,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-11-03,1536.07,3148.94,GBP,PAID
inv_19142638cbcd4f17,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2024-12-01,1539.88,3156.75,GBP,PAID
inv_771a8d81ee5b3daa,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2025-01-05,1534.78,3146.3,GBP,PAID
inv_e5499b8415173f1d,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2025-02-03,1530.7,3137.93,GBP,PAID
inv_100e1a05300d8dc6,sub_c371c5fe8c93b95d,subsc_9a3bb5b12f5c012d,2025-03-05,1538.17,3153.25,GBP,PAID
inv_afe6e825a175a782,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-03-02,1388.09,2845.58,GBP,PAID
inv_e7204183fc3fed3f,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-04-06,1382.49,2834.1,GBP,PAID
inv_581b7dcaf2518cdd,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-05-06,1387.3,2843.96,GBP,PAID
inv_40fab47f02f912b4,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-06-02,1378.33,2825.58,GBP,POSTED
inv_d9b3d96113abab6b,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-07-06,1385.07,2839.39,GBP,PAID
inv_b5969f673c263d7c,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-08-06,1384.83,2838.9,GBP,PAID
inv_73e0e2139ad5f0c3,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-09-01,1378.92,2826.79,GBP,PAID
inv_2442f7f1d40de8c6,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-10-05,1385.65,2840.58,GBP,PAID
inv_7226594b7338e5e4,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-11-05,1383.35,2835.87,GBP,PAID
inv_26543f2d2d44714a,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2025-12-02,1381.3,2831.66,GBP,PAID
inv_9b92e7053a93adca,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2026-01-02,1388.31,2846.04,GBP,PAID
inv_beff2c107d8dab82,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2026-02-01,1383.56,2836.3,GBP,PAID
inv_d1c8383b9c11ae93,sub_c371c5fe8c93b95d,subsc_8436bc3ffbc23722,2026-03-04,1386.84,2843.02,GBP,PAID
inv_e97a44e494a59016,sub_c371c5fe8c93b95d,subsc_c08a8398c70477c3,2026-03-05,1589.55,3258.58,GBP,PAID
inv_47c72aef58c70c25,sub_c371c5fe8c93b95d,subsc_c08a8398c70477c3,2026-04-04,1585.01,3249.27,GBP,PAID
inv_8d9cda0d9eb4abb8,sub_c371c5fe8c93b95d,subsc_c08a8398c70477c3,2026-05-04,1593.42,3266.51,GBP,PAID
inv_51d2b7b88fd3384c,sub_032b786303f28468,subsc_da1a2bf69599b183,2023-12-02,958.82,958.82,NZD,PAID
inv_3903e946e86f0f83,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-01-04,965.51,965.51,NZD,PAID
inv_a39b33fd9dd0b015,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-02-05,963.09,963.09,NZD,PAID
inv_20ed8671a84441fb,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-03-03,959.11,959.11,NZD,PAID
inv_117975d4771257a8,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-04-05,957.74,957.74,NZD,PAID
inv_d82a3de1c05bac1b,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-05-06,966.06,966.06,NZD,PAID
inv_764209b6b4d8cac7,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-06-02,965.08,965.08,NZD,PAID
inv_f42fff9f5e598bed,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-07-01,965.04,965.04,NZD,VOIDED
inv_8c531a5749459d1b,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-08-06,960.63,960.63,NZD,PAID
inv_d51571e131fa0f60,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-09-02,965.55,965.55,NZD,PAID
inv_9a6eed89050d25dc,sub_032b786303f28468,subsc_da1a2bf69599b183,2024-10-01,964.97,964.97,NZD,PAID
